client_id,attrition_flag,months_on_book,products_num_held_by_client,inactive_months_in_last_year,contacts_in_last_year,average_open_to_buy_credit_line,total_transaction_amount_change_q4_q1,total_transaction_amount_last_year,total_transaction_count_last_year,total_trasaction_count_change_q4_q1,average_card_utilazation_ratio
784895358,Attrited Customer,43,5,3,3,1938.0,0.612,2870.0,49,1,0.0
784907658,Existing Customer,30,2,1,2,2123.0,1.045,14463.0,119,1,0.511
784994883,Existing Customer,20,2,2,2,138.0,1.033,4746.0,75,1,0.945
784998108,Existing Customer,22,5,3,2,9094.0,0.631,4203.0,76,1,0.0
785011383,Attrited Customer,30,1,3,4,2190.0,0.908,1412.0,38,1,0.0
785024808,Existing Customer,47,6,2,3,1244.0,0.541,4464.0,83,1,0.632
785038908,Existing Customer,37,3,1,4,5220.0,0.753,17119.0,124,1,0.182
785055108,Existing Customer,46,4,2,4,9675.0,0.722,3889.0,60,1,0.106
785080308,Existing Customer,31,5,3,3,2352.0,1.467,2344.0,48,1,0.0
785106933,Existing Customer,45,2,2,3,4341.0,0.739,4505.0,71,1,0.334
785114808,Existing Customer,40,4,2,2,15459.0,0.789,1419.0,30,1,0.0
785119833,Existing Customer,34,3,3,3,18486.0,0.898,3391.0,54,1,0.06
785134758,Existing Customer,24,3,2,4,14320.0,0.754,4077.0,77,1,0.0
785218458,Existing Customer,38,4,1,3,223.0,0.712,4333.0,77,1,0.911
785230083,Existing Customer,44,1,2,1,969.0,0.883,4905.0,80,1,0.708
785237958,Attrited Customer,39,2,3,3,3439.0,0.825,2661.0,35,0,0.0
785262333,Attrited Customer,40,5,4,3,4225.0,0.669,2225.0,45,1,0.317
785285883,Attrited Customer,43,6,3,4,1675.0,0.76,2622.0,53,1,0.0
785311158,Existing Customer,48,6,1,4,5682.0,0.894,3328.0,69,1,0.14
785328408,Existing Customer,31,5,2,3,578.0,0.744,2013.0,41,0,0.671
785351133,Existing Customer,55,4,3,3,1438.3,0.573,4518.0,81,1,0.0
785387883,Existing Customer,41,4,3,3,2248.0,0.566,1594.0,47,0,0.407
785410158,Existing Customer,42,4,3,3,2719.0,0.794,4172.0,65,1,0.0
785432733,Existing Customer,36,2,3,3,15433.0,0.865,966.0,22,1,0.0
785487783,Existing Customer,53,2,2,0,571.0,0.743,5350.0,96,1,0.712
785500533,Existing Customer,47,3,2,2,649.0,0.764,4064.0,66,1,0.763
785515533,Existing Customer,37,3,3,1,4043.0,0.845,8947.0,93,1,0.249
785529708,Existing Customer,53,6,2,2,34516.0,0.711,4333.0,70,1,0.0
786087633,Existing Customer,54,4,1,0,258.0,0.505,1650.0,34,1,0.906
786097158,Existing Customer,42,2,3,2,7227.0,0.909,8575.0,92,1,0.177
786480183,Existing Customer,44,6,2,5,16763.0,0.88,3626.0,69,1,0.0
786493908,Existing Customer,36,4,3,3,10091.0,1.121,3347.0,64,1,0.0
786509358,Existing Customer,38,3,1,4,2416.0,1.526,2051.0,36,1,0.424
786536808,Existing Customer,45,3,3,1,21543.0,0.53,3928.0,82,1,0.0
786546783,Existing Customer,53,3,2,0,1438.3,0.896,4457.0,79,1,0.0
786557358,Existing Customer,38,5,2,4,2443.0,0.459,1424.0,37,0,0.246
786566733,Existing Customer,43,3,3,5,3749.0,0.557,3764.0,64,1,0.241
787226508,Existing Customer,41,2,3,3,19509.0,0.793,7192.0,82,1,0.063
787231233,Existing Customer,28,3,3,2,32785.0,0.605,2421.0,63,1,0.05
787261008,Existing Customer,37,4,3,4,2984.0,0.587,4446.0,75,1,0.274
787268733,Existing Customer,46,5,1,2,935.0,0.631,4535.0,85,1,0.617
787284858,Existing Customer,29,5,1,2,1569.0,0.689,1745.0,27,1,0.525
787291308,Existing Customer,36,5,2,4,2519.0,0.493,4389.0,79,1,0.404
787301208,Existing Customer,46,5,1,1,1438.3,0.706,3763.0,74,1,0.0
787339158,Attrited Customer,50,3,6,3,8688.0,0.426,2361.0,41,0,0.0
787348608,Existing Customer,56,3,2,3,1757.0,0.581,1227.0,15,1,0.46
787361583,Existing Customer,44,4,2,3,11751.0,0.73,2204.0,60,1,0.155
787430733,Existing Customer,41,5,3,2,1325.0,0.686,1706.0,27,0,0.522
787438983,Existing Customer,23,6,2,2,2895.0,0.871,1652.0,37,1,0.365
787441383,Existing Customer,37,3,1,2,509.0,0.902,3989.0,62,1,0.716
787450758,Existing Customer,43,3,3,1,19090.0,0.53,4712.0,88,1,0.0
787452333,Attrited Customer,25,2,2,1,2024.0,0.801,2870.0,36,1,0.0
787454133,Existing Customer,26,3,2,3,1438.3,0.634,4776.0,82,1,0.0
787456608,Existing Customer,15,6,2,2,2523.0,0.778,1678.0,37,1,0.393
787457883,Existing Customer,37,4,3,2,519.0,0.558,4324.0,89,1,0.657
787458783,Existing Customer,35,5,3,2,905.0,0.689,4784.0,83,1,0.702
787460883,Attrited Customer,28,3,3,4,11091.0,0.522,1234.0,34,0,0.0
787463508,Attrited Customer,13,5,2,4,59.0,0.544,1027.0,20,0,0.976
787464408,Existing Customer,40,5,2,2,19116.0,0.656,1184.0,29,1,0.0
787466808,Existing Customer,22,2,2,3,492.0,0.735,5329.0,82,1,0.836
787467858,Existing Customer,30,1,1,3,32471.0,0.59,4081.0,54,0,0.059
787472283,Existing Customer,36,4,2,2,19212.0,0.716,3918.0,78,1,0.064
787475433,Existing Customer,23,5,2,3,6061.0,0.755,4855.0,69,1,0.13
787480158,Existing Customer,45,4,2,0,855.0,0.858,1555.0,39,1,0.657
787481208,Existing Customer,34,1,3,1,969.0,0.901,5006.0,78,1,0.649
787482033,Attrited Customer,48,1,5,3,28930.0,0.645,2251.0,27,0,0.0
787488108,Existing Customer,36,6,4,4,12275.0,0.651,1970.0,51,1,0.137
787489083,Existing Customer,43,6,2,4,18834.0,0.818,1887.0,32,1,0.118
787491483,Existing Customer,29,5,2,3,29580.0,0.987,3455.0,80,1,0.038
787492908,Existing Customer,34,5,3,2,22476.0,0.645,4357.0,73,1,0.039
787493808,Attrited Customer,36,5,2,2,220.0,0.686,2396.0,49,1,0.919
787494783,Existing Customer,46,5,3,2,6979.0,0.965,2140.0,49,1,0.147
787496733,Existing Customer,35,2,1,1,13868.0,0.868,7724.0,79,1,0.085
787500333,Existing Customer,40,6,1,3,7288.0,0.634,2030.0,58,1,0.162
787501758,Existing Customer,39,5,2,1,2801.0,0.61,4188.0,68,1,0.306
787502883,Existing Customer,48,1,2,1,32974.0,0.603,7443.0,98,1,0.045
787504158,Existing Customer,24,4,3,2,340.0,0.686,1755.0,42,0,0.868
787505133,Attrited Customer,24,2,2,3,9717.0,0.713,2595.0,49,0,0.141
787506558,Existing Customer,38,4,1,1,10059.0,0.548,4509.0,71,1,0.065
787507833,Existing Customer,38,6,2,1,1523.0,0.727,4507.0,63,1,0.544
787509408,Existing Customer,13,6,3,2,2347.0,0.863,2595.0,56,0,0.0
787513533,Existing Customer,36,6,3,3,742.0,0.754,3344.0,54,1,0.669
787514433,Existing Customer,23,3,3,3,988.0,0.835,5075.0,71,1,0.543
787515333,Attrited Customer,29,3,2,3,2465.0,0.687,820.0,21,1,0.318
787516908,Existing Customer,45,4,3,3,821.0,0.554,1880.0,58,1,0.692
787518258,Attrited Customer,38,2,3,3,8549.0,1.023,9192.0,77,1,0.0
787519683,Existing Customer,30,3,2,2,758.0,0.804,4727.0,78,1,0.75
787523283,Existing Customer,27,6,2,5,25007.0,1.394,2291.0,56,1,0.052
787529583,Attrited Customer,30,5,2,3,1588.0,0.634,2561.0,61,1,0.0
787532808,Existing Customer,30,6,3,3,14150.0,1.004,3293.0,66,1,0.136
787536933,Existing Customer,33,6,2,3,1724.0,0.669,4768.0,80,1,0.0
787539333,Existing Customer,37,1,2,3,4781.0,0.838,7973.0,88,1,0.345
787541883,Existing Customer,33,3,3,3,34516.0,0.483,1120.0,27,0,0.0
787543008,Existing Customer,27,5,3,4,2156.0,0.717,2349.0,61,1,0.44
787547208,Existing Customer,38,3,3,4,5616.0,1.171,1852.0,62,1,0.233
787550808,Existing Customer,40,5,1,2,10674.0,0.539,1422.0,26,1,0.128
787557258,Existing Customer,42,5,3,2,1816.0,0.664,4957.0,78,1,0.0
787558683,Existing Customer,35,3,5,2,1229.0,0.682,4234.0,74,1,0.336
787563858,Existing Customer,41,4,2,3,7904.0,0.858,3553.0,63,1,0.08
787565433,Existing Customer,43,4,2,4,2642.0,0.396,1494.0,36,0,0.346
787568433,Existing Customer,33,3,1,3,6392.0,0.689,4518.0,79,1,0.128
787570758,Existing Customer,26,3,3,4,1348.0,0.737,2070.0,44,0,0.542
787573683,Existing Customer,34,4,2,2,1305.0,0.768,4189.0,74,1,0.503
787578183,Existing Customer,28,5,3,2,1438.3,1.041,3204.0,68,1,0.0
787581858,Existing Customer,37,3,2,4,1666.0,0.689,3612.0,59,1,0.468
787584108,Existing Customer,47,4,2,3,1420.0,0.901,1097.0,33,1,0.587
787587033,Existing Customer,32,3,1,2,1004.0,0.948,4463.0,87,1,0.665
787591008,Existing Customer,34,2,1,1,1094.0,0.651,4955.0,83,1,0.522
787593558,Existing Customer,34,6,3,0,2304.0,0.861,3740.0,55,1,0.495
787595658,Existing Customer,29,6,1,1,7380.0,0.568,1104.0,31,0,0.161
787596558,Existing Customer,23,5,2,1,6135.0,0.858,4748.0,85,1,0.138
787599258,Existing Customer,29,6,1,2,6052.0,0.504,1175.0,34,1,0.178
787605558,Existing Customer,31,6,2,2,9816.0,0.673,3489.0,81,1,0.0
787617483,Existing Customer,48,6,2,4,1086.0,0.93,4335.0,76,1,0.587
787621158,Existing Customer,25,6,3,3,5751.0,1.054,2187.0,59,0,0.079
787623858,Existing Customer,24,4,2,0,32578.0,0.426,1215.0,45,0,0.056
787638408,Existing Customer,40,5,4,4,6353.0,0.804,4161.0,74,1,0.247
787643658,Existing Customer,53,6,1,4,10385.0,0.529,1422.0,30,1,0.173
787655058,Existing Customer,37,5,2,3,693.0,0.578,4254.0,85,1,0.73
787659483,Existing Customer,48,4,2,2,637.3,0.595,4223.0,60,1,0.557
787665258,Attrited Customer,37,1,2,2,1438.3,0.749,2393.0,36,1,0.0
787669233,Existing Customer,41,3,3,2,33470.0,1.001,3435.0,76,1,0.03
787685658,Existing Customer,33,4,3,2,1185.0,1.042,1448.0,30,2,0.616
787723758,Existing Customer,48,2,1,2,2138.0,0.63,14235.0,101,1,0.407
787747308,Attrited Customer,39,6,3,2,951.0,0.746,2494.0,39,0,0.726
787770858,Existing Customer,32,3,2,3,7559.0,0.984,3889.0,81,1,0.093
787800108,Existing Customer,45,5,1,2,498.0,1.632,1903.0,39,1,0.83
787833333,Existing Customer,35,6,1,2,5069.0,1.027,1571.0,38,1,0.203
787849833,Existing Customer,40,4,2,0,11818.0,0.799,4205.0,75,0,0.124
787868958,Existing Customer,27,5,3,3,13711.0,0.811,2746.0,68,1,0.067
787909158,Existing Customer,31,1,3,2,7577.0,0.842,9523.0,105,1,0.128
787918158,Existing Customer,23,5,2,4,1042.0,0.603,4106.0,66,1,0.517
787921383,Attrited Customer,44,2,4,4,32219.0,0.416,1461.0,43,1,0.067
787937058,Existing Customer,49,6,2,2,10859.0,0.519,1291.0,24,1,0.135
787974108,Attrited Customer,27,4,2,2,1001.0,0.723,2374.0,40,0,0.442
787983633,Existing Customer,26,6,1,3,670.0,1.214,2072.0,33,1,0.79
787999533,Existing Customer,44,4,2,2,4100.0,0.459,3595.0,68,1,0.38
788019483,Existing Customer,40,4,1,3,2894.0,0.535,14515.0,122,1,0.209
788030208,Attrited Customer,33,1,2,3,10936.0,0.619,1904.0,42,0,0.187
788038383,Existing Customer,25,3,2,2,922.0,1.515,2440.0,48,1,0.6
788095158,Attrited Customer,44,3,3,3,11606.0,0.797,2623.0,39,0,0.0
788107683,Existing Customer,27,6,2,3,4007.0,1.045,1814.0,43,1,0.248
788122533,Existing Customer,48,6,2,2,1438.3,0.706,1336.0,32,1,0.0
788132208,Existing Customer,38,3,2,1,986.0,0.677,5070.0,70,1,0.504
788142483,Existing Customer,38,3,3,1,33238.0,0.51,4699.0,73,1,0.037
788159433,Existing Customer,45,5,1,2,21740.0,0.987,3855.0,70,1,0.036
788194458,Existing Customer,26,4,3,3,748.0,0.952,1843.0,35,1,0.771
788199858,Existing Customer,34,1,3,1,1749.0,0.89,5758.0,87,1,0.375
788210583,Existing Customer,54,3,3,4,1438.3,0.795,1843.0,49,1,0.0
788230158,Existing Customer,20,3,1,2,15087.0,0.677,16715.0,126,1,0.085
788240358,Existing Customer,24,2,1,2,32755.0,0.761,8452.0,83,1,0.021
788246958,Existing Customer,36,3,1,2,6038.0,0.666,4375.0,81,1,0.0
788252358,Existing Customer,40,3,4,2,6474.0,0.781,3529.0,84,1,0.21
788259558,Existing Customer,51,5,3,4,542.0,0.742,1430.0,28,1,0.655
788269158,Existing Customer,27,4,3,0,1474.0,0.963,2534.0,78,1,0.551
788275083,Existing Customer,38,5,3,4,13764.0,0.686,4678.0,80,1,0.111
788290383,Existing Customer,35,2,6,3,3382.0,0.669,4436.0,83,1,0.32
788327358,Existing Customer,54,1,1,3,6973.0,0.801,8440.0,102,1,0.231
788350908,Existing Customer,31,3,1,3,4252.0,0.651,3548.0,69,1,0.207
788360283,Existing Customer,26,4,1,0,1438.3,0.865,2557.0,55,1,0.0
788370258,Existing Customer,30,5,3,2,61.0,0.896,1830.0,64,1,0.976
788379933,Existing Customer,34,5,3,2,12420.0,0.709,4422.0,70,1,0.0
788386908,Existing Customer,41,3,2,2,32985.0,0.862,1156.0,29,1,0.044
788407833,Existing Customer,42,5,3,2,15056.0,0.55,4025.0,79,1,0.083
788418933,Existing Customer,27,5,2,3,528.0,0.659,5000.0,85,1,0.673
788440083,Existing Customer,48,5,3,3,33132.0,0.625,3807.0,82,1,0.04
788465583,Existing Customer,35,2,3,3,4757.0,0.899,3029.0,52,1,0.248
788474658,Existing Customer,48,5,2,4,14930.0,0.543,1842.0,56,0,0.079
788485908,Existing Customer,37,3,2,3,6224.0,0.738,1463.0,34,1,0.0
788502858,Existing Customer,51,2,2,1,8069.0,0.699,4431.0,68,1,0.195
788519958,Existing Customer,50,6,5,2,562.3,0.693,4815.0,62,1,0.609
788528958,Existing Customer,38,1,1,3,9036.0,0.753,8356.0,79,1,0.0
788544108,Existing Customer,37,4,3,0,5570.0,0.744,4037.0,74,1,0.157
788552658,Existing Customer,30,3,3,1,720.0,0.81,4562.0,86,1,0.71
788595183,Existing Customer,36,1,1,3,752.3,0.68,3499.0,80,1,0.477
788610258,Existing Customer,43,5,2,4,7135.0,0.889,3762.0,73,1,0.261
788618208,Existing Customer,30,2,3,3,8325.0,0.823,8198.0,90,1,0.0
788620083,Existing Customer,41,2,2,2,963.0,0.78,4563.0,89,1,0.596
788621658,Existing Customer,37,6,3,2,156.0,0.788,1457.0,24,1,0.918
788630958,Existing Customer,28,3,1,2,11627.0,0.638,3264.0,67,0,0.0
788633733,Existing Customer,13,4,3,2,27001.0,0.779,16258.0,108,1,0.042
788638908,Existing Customer,30,4,2,4,224.0,0.703,4278.0,71,1,0.905
788641758,Existing Customer,45,5,3,2,13478.0,0.638,3868.0,66,1,0.062
788646858,Existing Customer,29,6,3,1,691.0,0.731,4275.0,61,1,0.647
788658483,Existing Customer,38,5,2,3,1160.0,1.75,1411.0,28,1,0.562
788661408,Existing Customer,33,4,5,2,2100.0,0.711,4757.0,79,1,0.298
788667408,Existing Customer,21,6,1,1,1146.0,0.796,4475.0,66,1,0.613
788671608,Existing Customer,30,1,2,1,21215.0,0.743,14393.0,107,1,0.08
788673708,Attrited Customer,45,2,1,3,1438.3,1.036,1254.0,35,1,0.0
788675658,Existing Customer,29,6,2,4,1078.0,0.587,1670.0,37,1,0.439
788677533,Existing Customer,31,4,3,4,33319.0,0.669,1594.0,43,1,0.035
788684508,Existing Customer,25,4,3,3,4114.0,0.611,2056.0,41,1,0.296
788687133,Existing Customer,31,2,3,1,16433.0,0.791,13678.0,125,1,0.0
788694558,Existing Customer,40,5,2,3,777.3,0.573,4463.0,87,1,0.46
788699808,Existing Customer,14,4,1,2,4394.0,0.889,1538.0,43,1,0.0
788701608,Existing Customer,26,5,2,3,1245.0,0.605,1260.0,32,1,0.578
788705358,Existing Customer,33,4,1,4,12457.0,0.525,3965.0,58,1,0.142
788709408,Existing Customer,21,2,3,1,14746.0,0.857,14771.0,127,1,0.0
788715483,Existing Customer,28,2,2,2,679.0,0.874,4805.0,86,1,0.564
788717358,Existing Customer,38,3,2,2,5807.0,0.672,3432.0,68,1,0.178
788719533,Existing Customer,34,1,2,3,13679.0,0.908,4060.0,61,1,0.0
788723133,Existing Customer,20,5,1,2,11738.0,0.649,2240.0,53,0,0.077
788725608,Existing Customer,17,1,2,3,7712.0,0.718,8387.0,102,1,0.13
788728608,Existing Customer,13,3,3,2,2476.0,0.827,1588.0,36,1,0.36
788730933,Existing Customer,20,6,3,3,616.0,1.004,1132.0,28,1,0.704
788734158,Existing Customer,19,5,3,2,8374.0,0.885,4493.0,59,1,0.0
788737083,Existing Customer,13,6,2,2,965.0,0.882,4551.0,84,1,0.463
788739633,Attrited Customer,16,3,1,4,1868.0,0.61,2136.0,40,1,0.113
788741733,Existing Customer,32,4,2,3,6048.0,0.711,14614.0,106,1,0.228
788744058,Existing Customer,27,3,1,2,2648.0,0.886,4506.0,80,1,0.339
788747358,Existing Customer,29,5,3,2,3496.0,0.647,4836.0,68,1,0.368
788752833,Existing Customer,32,6,3,4,846.0,0.694,3857.0,69,1,0.651
788754108,Existing Customer,48,4,2,4,3962.0,0.622,2608.0,78,1,0.139
788755158,Existing Customer,29,4,3,1,903.3,0.678,3016.0,80,1,0.372
788756133,Existing Customer,24,4,1,2,1109.0,1.393,4400.0,60,1,0.576
788760633,Existing Customer,33,4,2,2,12018.0,0.505,3503.0,68,1,0.111
788761608,Existing Customer,13,3,3,4,8000.0,0.671,2564.0,57,0,0.222
788766933,Existing Customer,26,1,3,1,33802.0,0.883,14279.0,97,1,0.021
788767983,Existing Customer,24,3,1,3,4556.0,0.961,4273.0,82,1,0.0
788768883,Existing Customer,35,4,1,3,7589.0,0.416,4676.0,68,1,0.178
788769783,Existing Customer,23,6,1,3,854.0,0.76,4707.0,74,1,0.545
788770908,Existing Customer,26,6,2,2,1537.0,0.903,4275.0,67,1,0.494
788771733,Existing Customer,30,5,3,3,679.0,0.592,4354.0,70,1,0.57
788772708,Existing Customer,31,5,1,3,13745.0,0.53,4432.0,61,1,0.0
788776008,Existing Customer,24,6,3,1,3565.0,0.698,4683.0,91,1,0.246
788776908,Existing Customer,28,6,1,4,995.0,0.675,3525.0,63,1,0.644
788778033,Existing Customer,20,1,2,3,11061.0,0.828,15869.0,109,1,0.104
788779008,Existing Customer,38,3,1,2,914.0,0.593,1211.0,25,1,0.666
788779983,Existing Customer,39,4,2,3,1225.0,0.75,16401.0,121,1,0.673
788780958,Existing Customer,27,6,3,3,11528.0,0.638,1073.0,21,0,0.098
788782008,Existing Customer,30,4,3,2,15987.0,0.658,4146.0,69,1,0.0
788783133,Existing Customer,39,5,3,3,5472.0,0.538,1649.0,29,0,0.181
788784258,Existing Customer,41,5,2,4,1343.0,0.34,1475.0,31,1,0.553
788785083,Existing Customer,25,6,3,2,2043.0,0.729,4311.0,78,1,0.337
788786208,Existing Customer,27,6,3,3,8087.0,0.582,4725.0,85,1,0.182
788788758,Existing Customer,39,4,1,2,5717.0,0.923,2050.0,46,1,0.235
788789658,Existing Customer,22,6,1,4,2298.0,0.582,1471.0,37,1,0.431
788791383,Existing Customer,21,1,2,1,5027.0,0.853,4850.0,70,1,0.0
788792583,Existing Customer,26,4,3,0,7277.0,0.758,4458.0,71,1,0.0
788794758,Attrited Customer,28,2,2,4,2979.0,0.644,2061.0,38,0,0.0
788797983,Existing Customer,24,5,1,3,2543.0,0.849,4869.0,85,1,0.443
788802483,Existing Customer,29,2,2,3,1219.0,0.658,4766.0,87,1,0.567
788805108,Existing Customer,30,5,3,3,16348.0,0.593,4259.0,80,1,0.098
788805858,Existing Customer,31,2,3,1,963.0,0.758,4997.0,89,1,0.558
788808633,Existing Customer,26,5,3,2,1265.0,0.751,1441.0,29,1,0.463
788810658,Existing Customer,20,3,2,5,9466.0,0.818,2503.0,70,0,0.0
788811558,Existing Customer,35,1,3,3,937.0,0.78,7847.0,65,1,0.522
788812608,Existing Customer,39,1,2,3,7083.0,0.786,8066.0,79,1,0.192
788813658,Existing Customer,45,2,2,3,10503.0,0.886,4755.0,88,1,0.0
788814783,Existing Customer,22,4,3,3,8359.0,0.673,1820.0,58,1,0.092
788820933,Existing Customer,42,3,2,2,15347.0,0.605,3511.0,73,1,0.083
788824083,Existing Customer,24,2,2,1,33494.0,0.743,8202.0,88,1,0.03
788826408,Existing Customer,16,6,1,3,9353.0,1.171,2434.0,58,1,0.126
788827308,Existing Customer,50,6,2,4,2933.0,0.744,1793.0,38,1,0.349
788830683,Existing Customer,24,5,1,0,447.0,1.284,1558.0,31,1,0.82
788832033,Existing Customer,19,4,3,3,7661.0,0.537,3015.0,64,1,0.109
788835408,Attrited Customer,33,6,3,3,2910.0,0.789,2648.0,41,0,0.0
788838033,Attrited Customer,29,3,2,4,3841.0,0.794,2832.0,48,1,0.0
788840283,Existing Customer,26,5,2,3,593.0,0.744,4741.0,86,1,0.72
788842008,Existing Customer,34,2,2,2,1724.0,0.943,5173.0,87,1,0.575
788846508,Existing Customer,32,6,1,3,787.0,0.824,4567.0,81,1,0.707
788848458,Existing Customer,24,1,1,2,1056.0,0.954,5089.0,71,1,0.623
788853258,Existing Customer,25,3,2,0,6481.0,0.797,1734.0,39,1,0.188
788856408,Existing Customer,34,5,5,2,2276.0,0.923,4264.0,75,1,0.314
788862333,Existing Customer,23,6,2,2,5645.0,1.05,1527.0,32,0,0.0
788864508,Existing Customer,37,4,2,2,628.0,0.785,4997.0,79,1,0.596
788866983,Existing Customer,48,5,2,1,1438.3,0.923,3383.0,61,1,0.0
788868858,Existing Customer,39,4,4,2,185.0,1.019,1658.0,32,1,0.932
788870283,Existing Customer,41,5,4,1,1438.3,0.796,3778.0,72,1,0.0
788874333,Existing Customer,40,3,1,4,14326.0,0.668,4313.0,67,1,0.083
788876208,Existing Customer,27,5,3,3,2265.0,0.603,3826.0,71,1,0.0
788885133,Existing Customer,42,6,1,1,10253.0,0.642,3912.0,63,1,0.191
788890533,Existing Customer,39,4,1,4,32211.0,0.586,13756.0,106,1,0.067
788896983,Existing Customer,38,6,3,2,6700.0,0.632,1537.0,37,1,0.155
788898933,Existing Customer,27,6,2,1,2043.0,1.019,5198.0,77,1,0.0
788900883,Existing Customer,36,3,1,3,1802.0,0.604,1368.0,38,0,0.42
788907033,Existing Customer,26,1,3,1,3161.0,0.656,7321.0,73,1,0.397
788908308,Existing Customer,32,2,3,2,5972.0,0.606,14227.0,116,1,0.0
788911458,Existing Customer,26,3,1,1,2972.0,0.593,3840.0,69,1,0.0
788912658,Existing Customer,30,3,1,4,3734.0,0.954,3144.0,62,1,0.0
788915283,Existing Customer,29,5,1,2,715.0,0.872,1273.0,36,1,0.69
788916933,Existing Customer,35,1,2,2,33452.0,0.796,8095.0,81,1,0.031
788920308,Existing Customer,37,3,2,1,1008.0,0.611,4368.0,75,1,0.554
788923758,Existing Customer,13,3,1,3,8176.0,0.88,4138.0,76,1,0.235
788930358,Existing Customer,28,2,2,2,931.0,0.739,3891.0,81,1,0.671
788931558,Existing Customer,32,1,2,2,261.0,0.821,7694.0,85,1,0.87
788937933,Existing Customer,25,3,1,1,4138.0,0.463,3566.0,81,1,0.247
788939358,Existing Customer,33,4,2,2,1059.0,0.739,1563.0,40,1,0.569
788940558,Existing Customer,27,6,1,2,1049.0,0.656,4224.0,75,1,0.508
788941983,Attrited Customer,22,1,3,1,2013.0,0.602,2425.0,50,1,0.0
788943333,Attrited Customer,37,6,2,2,33527.0,1.021,4810.0,55,0,0.029
788946783,Existing Customer,36,5,1,3,9697.0,0.759,1812.0,50,1,0.0
788950158,Existing Customer,22,2,2,3,32864.0,0.854,1283.0,39,1,0.048
788957358,Existing Customer,39,3,3,2,2703.0,0.801,4224.0,77,1,0.452
788959758,Existing Customer,33,3,2,1,8587.0,0.774,3451.0,59,1,0.061
788960658,Existing Customer,28,1,2,3,831.0,0.693,4649.0,88,1,0.677
788965683,Existing Customer,36,6,3,3,1438.3,0.782,2170.0,41,0,0.0
788966958,Existing Customer,34,3,2,2,1089.0,0.757,4613.0,86,1,0.65
788971308,Existing Customer,49,5,4,2,1500.0,0.476,1809.0,41,0,0.436
788974608,Existing Customer,35,5,1,3,487.0,0.991,1561.0,41,1,0.828
788977833,Existing Customer,48,2,1,0,4088.0,1.015,1876.0,41,1,0.238
788979258,Existing Customer,38,4,1,4,33001.0,0.592,1293.0,32,1,0.044
788980983,Existing Customer,42,1,4,2,32933.0,0.824,12192.0,112,1,0.046
788989083,Existing Customer,44,3,1,2,953.0,0.7,4535.0,82,1,0.662
788990508,Existing Customer,49,4,1,1,744.0,0.805,3714.0,56,1,0.517
788994783,Existing Customer,35,3,4,3,1258.0,0.672,4519.0,76,1,0.307
788996058,Existing Customer,34,4,2,4,760.0,0.848,3841.0,69,1,0.722
788997408,Existing Customer,53,6,3,2,278.0,0.535,4205.0,65,1,0.873
789008508,Existing Customer,31,2,1,1,1785.0,0.645,13999.0,119,1,0.486
789012633,Existing Customer,17,3,2,1,3778.0,0.679,2907.0,69,1,0.224
789013833,Attrited Customer,37,5,2,1,34117.0,0.726,2118.0,41,1,0.012
789016983,Existing Customer,32,2,5,1,1980.0,0.946,7834.0,86,1,0.328
789022233,Existing Customer,37,6,5,2,684.3,0.74,4457.0,69,1,0.524
789023508,Existing Customer,33,4,1,3,33417.0,0.816,15490.0,110,1,0.032
789025083,Existing Customer,27,5,3,0,578.3,0.79,4655.0,82,1,0.598
789043008,Existing Customer,43,4,2,4,9919.0,0.496,2058.0,70,1,0.0
789047208,Existing Customer,45,4,1,3,844.0,1.036,4983.0,79,1,0.656
789048858,Existing Customer,20,5,2,3,369.0,0.732,2115.0,59,0,0.835
789050883,Existing Customer,21,4,3,4,5297.0,0.779,2655.0,62,1,0.0
789052308,Attrited Customer,28,6,2,2,4323.0,0.817,2451.0,38,1,0.0
